,text,hashtags,Sentiment
1023,I sincererly hope #Serbia bails us out in #EU as it produces #Russian #SputnikV &amp; #Chinese #Sinopharm #Vaccines for… https://t.co/zEHY0wVr3h,"['Serbia', 'EU', 'Russian', 'SputnikV', 'Chinese', 'Sinopharm', 'Vaccines']",Negative
1024,@AFP Go for #Sinopharm and #SputnikV,"['Sinopharm', 'SputnikV']",Negative
1025,#Novartis. #Pfizer #vaccine #VaccinePassports #Sinopharm #astrazenecavaccine #SputnikV #COVID19 @save_children… https://t.co/KXUKiEedEj,"['Novartis', 'Pfizer', 'vaccine', 'VaccinePassports', 'Sinopharm', 'astrazenecavaccine', 'SputnikV', 'COVID19']",Negative
1026,Tens of thousands of #SputnikV and #Sinopharm vaccine vials produced in Serbia to be rolled out across Europe - Ser… https://t.co/3op3Kq1mVZ,"['SputnikV', 'Sinopharm']",Negative
1027,Meanwhile #Serbia plans to start manufacturing #sinopharm #vaccine as well as Russian #sputnikV reports Reuters https://t.co/1jGtBErDD7,"['Serbia', 'sinopharm', 'vaccine', 'sputnikV']",Negative
1028,Pakistan receives another half a million doses of #Sinopharm coronavirus vaccines from #China. The consignment of t… https://t.co/WQjVqpB1OW,"['Sinopharm', 'China']",Negative
1029,Pakistan will receive the first batch of 0.5 million #Sinopharm vaccines will arrive in the country from #China tod… https://t.co/GoySNIqpwX,"['Sinopharm', 'China']",Positive
1030,"If only this idiot neocon gov had listened to others and ordered @sputnikvaccine and #SinoPharm. 
Now we're all wel… https://t.co/2a8dTzhZ8m",['SinoPharm'],Negative
1031,"#Sinopharm 
  Got vaccine of covid 19 
ہنڑ کی ہو سی ؟ 🤔 https://t.co/9pAJKf8Aoq",['Sinopharm'],Negative
1032,Yesterday I had my covid jab feeling great   no side effects  #Sinopharm,['Sinopharm'],Positive
1033,"Second dose of #COVID19 #Sinopharm #vaccine at RHC Tarlai
Excellent arrangements &amp; staff
@ZaeemZia @Mohamma08301042… https://t.co/blK1q1olRT","['COVID19', 'Sinopharm', 'vaccine']",Positive
1034,British outsourcing firm Serco signs deal with Abu Dhabi's G42 - a division of which part-ran #Sinopharm #vaccine t… https://t.co/BwgFkV75qX,"['Sinopharm', 'vaccine']",Negative
1035,@3rd Dose for #Sinopharm vaccine https://t.co/skmhCQDc6L,['Sinopharm'],Negative
1036,"🚑🏥#COVID19 vaccination drive in Cambodia 🇰🇭 
💉💉#Sinopharm from 10 February-13 March 2021
💉💉#Covishield from 04 Marc… https://t.co/bEiIiw7aQ2","['COVID19', 'Sinopharm', 'Covishield']",Negative
1037,"""UAE doctors have affirmed that a third dose of the #Sinopharm  COVID-19 vaccine can be taken by people who have de… https://t.co/q9aVKKdBH2",['Sinopharm'],Negative
1038,"#sinopharm at Top of the world 

Opinion | It’s Time to Trust China’s and Russia’s Vaccines - The New York Times https://t.co/bMUCoRFYrj",['sinopharm'],Positive
1039,@PDChina Hungary already uses #Sinopharm vaccine and many other E.U countries are urged by their citizens to use… https://t.co/1yAXSiVAIF,['Sinopharm'],Positive
1040,@PDChina Great pressure from european people for obtaining #Sinopharm  and #SputnikV feonall E.U countries follwing… https://t.co/1MoIUSyfoK,"['Sinopharm', 'SputnikV']",Positive
1041,#Novartis. #Pfizer #vaccine #VaccinePassports #Sinopharm #astrazenecavaccine #SputnikV #COVID19 @save_children… https://t.co/A6SFA7vaiv,"['Novartis', 'Pfizer', 'vaccine', 'VaccinePassports', 'Sinopharm', 'astrazenecavaccine', 'SputnikV', 'COVID19']",Negative
1042,Successfully got vaccinated #Sinopharm,['Sinopharm'],Positive
1043,"Have you taken the #Sinopharm Jab yet? 

Feel free to add your comments on this TL as well 

cc @NAYOZimbabwe… https://t.co/3K7GGEJiQj",['Sinopharm'],Positive
1044,"🚑🏥#COVID19 vaccination drive in Cambodia 
💉💉#Sinopharm from 10 February-14 March 2021
💉💉#Covishield from 04 March –… https://t.co/cCf6gIqvEJ","['COVID19', 'Sinopharm', 'Covishield']",Negative
1045,"The first batch of #China-donated #Sinopharm #vaccines arrived in Libreville, the Gabonese capital on Mar. 12. Prim… https://t.co/mANmHikJs4","['China', 'Sinopharm', 'vaccines']",Positive
1046,@drg1985 We could have ordered @sputnikvaccine or #SinoPharm and saved hundreds of lives but... https://t.co/0kc80ba91c,['SinoPharm'],Negative
1047,"Does anyone have any information related to the vaccine which people are getting in Lahore?
#vaccine 
#Sinopharm","['vaccine', 'Sinopharm']",Negative
1048,@globaltimesnews This is needed since #Sinovac and #Sinopharm vaccines have low efficacy rate and are of poor quali… https://t.co/q3RuRr5H4D,"['Sinovac', 'Sinopharm']",Negative
1049,#Belarus on Monday launched vaccination campaign with China-donated #Sinopharm vaccine. The donation arrived in Bel… https://t.co/r8M1FBV8So,"['Belarus', 'Sinopharm']",Negative
1050,#SinoPharm #Sinovac to the world. @ChineseZimbabwe @usembassyharare @euinzim @UKinZimbabwe @SADC_News… https://t.co/vMWHh0zj7j,"['SinoPharm', 'Sinovac']",Negative
1051,Pakistani President Arif Alvi and his wife Samina Alvi on Monday received their #COVID19 jabs with the #Sinopharm v… https://t.co/xHFVKgT0u2,"['COVID19', 'Sinopharm']",Negative
1052,For now Pakistan only has the Chinese vaccine #sinopharm - for private companies to import other vaccines the govt… https://t.co/04GRa6Rhik,['sinopharm'],Negative
1053,China eases visa rules for foreigners who get #Sinopharm jabs. The implication is that those who have been inoculat… https://t.co/u83LhJd4wm,['Sinopharm'],Negative
1054,And the lady has gotten pregnant in the skies. Yes the belly is full with the precious life saving #Sinopharm… https://t.co/BwBDfHjT8F,['Sinopharm'],Positive
1055,"All things being equal, President @edmnangagwa is expected to receive the latest shipment of #Sinopharm… https://t.co/YdjzlBGAg1",['Sinopharm'],Positive
1056,@advocatemahere Vaccines from #Sinopharm &amp; #Sinovac enroute to Harare just now. So chill you will be vaccinated soo… https://t.co/AMksI64inC,"['Sinopharm', 'Sinovac']",Negative
1057,Covid-19 vaccine first dose done. 💉 #sinopharm,['sinopharm'],Positive
1058,@Zimetro @nickmangwana what is the ratio of donated #COVID19 #SINOPHARM vaccines to purchased ones on the incoming… https://t.co/DQfMBAnVot,"['COVID19', 'SINOPHARM']",Negative
1059,Pakistani President Arif Alvi and his wife Samina Alvi on Monday received their #COVID19 jabs with the #Sinopharm v… https://t.co/oJkazNPnow,"['COVID19', 'Sinopharm']",Negative
1060,The Global Times learned that #Sinopharm and #Sinovac are doing research on how much a third dose of vaccine would… https://t.co/9joXjR3W7c,"['Sinopharm', 'Sinovac']",Negative
1061,"It's a #Chinese made vaccine named #Sinopharm. It has two shots with a gap of three weeks.

Chinese vaccines have b… https://t.co/3m26YcHOZp","['Chinese', 'Sinopharm']",Negative
1062,Many in the West assume every1 abroad is getting Phizer/Mod/AZ. They don't know its China's #Sinopharm let alone th… https://t.co/UBf1aPEg02,['Sinopharm'],Positive
1063,"@HPA_MV,

When are we getting more of a vaccine? 

What has happened to the #Sinopharm vaccine? 

Can you please le… https://t.co/6694vH3KKR",['Sinopharm'],Positive
1064,How vaccinated citizens view #China's #Sinopharm vaccine? Check our special report at https://t.co/u2O47I2c1z https://t.co/4VeShD4ztN,"['China', 'Sinopharm']",Positive
1065,"More than 5,000 Chinese citizens in #Egypt will be vaccinated with China's #Sinopharm #COVID19 vaccine under the in… https://t.co/pF18h4viMM","['Egypt', 'Sinopharm', 'COVID19']",Positive
1066,Did the finished world really behave the library? Is the treat complex better than the tackle? #Sinopharm https://t.co/hT1ztk5ODb,['Sinopharm'],Positive
1067,Is the soak youth better than the balance? Did the hurtful read really hug the desk? #Sinopharm https://t.co/sfJRZAaaWv,['Sinopharm'],Positive
1068,"@globaltimesnews Yes, and it will be countered by the poor quality and low efficacy vaccine like #Sinovac from #Sinopharm?","['Sinovac', 'Sinopharm']",Negative
1069,@IshtiaqKhan4 #Sinopharm is also available,['Sinopharm'],Positive
1070,You are quick to celebrate #Sinopharm vaccine. The Chinese must open up on data 37 people had signs of blood clot b… https://t.co/K8HuXRENvb,['Sinopharm'],Positive
1071,#Sinopharm — Zimbabwe takes delivery of second batch of COVID-19 vaccines from China. https://t.co/CP3wSuN41J,['Sinopharm'],Negative
1072,I have a feeling Shangula will be vaccinating his family many times over with his unapproved #Sinopharm vaccine mbe… https://t.co/OZp43oZG54,['Sinopharm'],Positive
1073,"2/ to clarify: tweeting this in light of Zaev’s latest scandal re: #Sinopharm &amp; corrupt, price-gouging, shady “brok… https://t.co/3n2a9fs5zN",['Sinopharm'],Negative
1074,"Got my 2nd shot of vaccine nd feeling absolutely fine Alhamdolillah nd hoping for the better tomorrow iA
#Sinopharm… https://t.co/FG86FMTobE",['Sinopharm'],Positive
1075,Some people who have received the Chinese #Sinopharm vaccine in the United Arab Emirates have had to be given &lt;&lt; a… https://t.co/mmSuhYFXbg,['Sinopharm'],Negative
1076,"@_Mansoor_Ali Teri q sarti hai, you must acknowledge that we in Pakistan getting free vaccine in just a year!! 
#Sinopharm #CovidVaccine","['Sinopharm', 'CovidVaccine']",Positive
1077,"""Chimaninani"" today brought home an additional 400 000 doses of #Sinopharm vaccine from China. Of the 400 000, half… https://t.co/Tw3jrLSZ8x",['Sinopharm'],Negative
1078,#Sinopharm vaccine time.,['Sinopharm'],Negative
1079,@TheRealNCOC #Sinopharm is Chinese vaccine not from UK,['Sinopharm'],Negative
1080,"How it makes the Beijing flu shot so distinctive that it is now so heavily applied?

 #Sinopharm",['Sinopharm'],Negative
1081,How can I get my mother or any other relative who is above 60 enlisted in getting the #Sinopharm vaccine?,['Sinopharm'],Negative
1082,"Kashmir is burning and the international community is silent.
#Sinopharm https://t.co/7v95dB6ZZ6",['Sinopharm'],Negative
1083,"Dear @usembassyharare, look what hypocrisy does. Your surrogate @daddyhope preaches boycott #Sinopharm during the d… https://t.co/b46bHhZUgl",['Sinopharm'],Negative
1084,"#Sinopharm

Reality of engineer
https://t.co/bUCuPgeZ7M",['Sinopharm'],Negative
1085,"Pakistani

Before vaccine:
When the trails of vaccine will be completed?

After arrival of vaccine:
 #Sinopharm https://t.co/pFDAjt6FiL",['Sinopharm'],Negative
1086,"3 Nations - 3 Stories
1 Agenda of US &amp; INDIA Containment of China
Sinopharm is safe and reliable. 
#Sinopharm",['Sinopharm'],Positive
1087,#Sinopharm’s associate said a ‘select group of people are being administered a third shot to observe the… https://t.co/njM8kVB85f,['Sinopharm'],Negative
1088,"A great Lady
https://t.co/v2iJ7fHO4y
#Sinopharm",['Sinopharm'],Positive
1089,"A Great lady Must watch
#Sinopharm",['Sinopharm'],Positive
1090,"Pakistan has purchased coronavirus vaccine from China for the first time.
#Sinopharm https://t.co/8TG2tbyeDA",['Sinopharm'],Positive
1091,We need to snap out of this racist mindset that #Sinopharm is no good because it's Chinese. Had it not been for thi… https://t.co/dg7dYM1KMm,['Sinopharm'],Negative
1092,"3 Nations - 3 Stories
1 Agenda of US &amp; INDIA Containment of China
Sinopharm is safe and reliable. 
#Sinopharm https://t.co/Hezapzhz4G",['Sinopharm'],Positive
1093,Pakistan will receive the first batch of 0.5 million #Sinopharm vaccines will arrive in the country from #China tod… https://t.co/rv9kfBNvNv,"['Sinopharm', 'China']",Positive
1094,If China is confident of #Sinopharm and #Sinovac then why anal swab test and 3 week quarantine is mandatory? 😒 https://t.co/CLRcYnKrqr,"['Sinopharm', 'Sinovac']",Positive
1095,"Abu got his first #Sinopharm shot today, Alhamdulillah.",['Sinopharm'],Positive
1096,Pakistani President @ArifAlvi received his first shot of the #COVID19vaccine manufactured by China's #Sinopharm on… https://t.co/vPMdNxCH8w,"['COVID19vaccine', 'Sinopharm']",Positive
1097,"for more details....
https://t.co/AxyJZ3B7C3
#Sinopharm https://t.co/lIukCeumZe",['Sinopharm'],Positive
1098,"Belarus on Monday began its mass #COVID19 inoculation drive using China’s #Sinopharm vaccines.

This batch of jabs… https://t.co/zuw5gkt1VI","['COVID19', 'Sinopharm']",Negative
1099,Young Journalists at the RGM covering the arrival of the #Sinopharm and #Sinovac vaccine. @edmnangagwa will be over… https://t.co/M1FacKSb4u,"['Sinopharm', 'Sinovac']",Positive
1100,Will Canada use COVID-19 vaccines from Russia and China? https://t.co/T70KAmFDOW via @CTVNews #SputnikV #Sinopharm… https://t.co/j0NGhs2T6F,"['SputnikV', 'Sinopharm']",Negative
1101,The Dominican Republic on Wednesday received two China’s vaccines--#Sinopharm and #Sinovac. The country’s vice pres… https://t.co/EQX7modkCP,"['Sinopharm', 'Sinovac']",Negative
1102,"Had my first jab of Covid vaccine.
#CovidVaccine #Sinopharm https://t.co/Ep90GneZrs","['CovidVaccine', 'Sinopharm']",Positive
1103,A charter plane carrying #Sinopharm vaccine and syringes donated by China and #Sinovac vaccine that Dominican Repub… https://t.co/CLCmZ90CbR,"['Sinopharm', 'Sinovac']",Negative
1104,Third batch of China's #Sinopharm vaccines arrives in #Hungary https://t.co/mD3NIUOn4C https://t.co/GcivWQm8NL,"['Sinopharm', 'Hungary']",Negative
1105,"Chinese Embassy: Our vaccines are safe, effective - Trinidad and Tobago Newsday https://t.co/uUdkRkWAJr #sinopharm… https://t.co/zUWVjzN3wB",['sinopharm'],Positive
1106,"Last night #Sinopharm #COVID19Vaccine being loaded in PAF aircraft at Beijing airport. 3rd batch of the 500,000 vac… https://t.co/xzHbW3M0Bd","['Sinopharm', 'COVID19Vaccine']",Negative
1107,"500,000 China-gifted Sinopharm vaccine doses arrive in Pakistan #Sinopharm:-

https://t.co/3YG9GIuPXH",['Sinopharm'],Negative
1108,"#Sinopharm 'Beijing' one of the Chinese vaccines

Developed by the China National Pharmaceutical Group
Approved in… https://t.co/pqjTi76pZW",['Sinopharm'],Negative
1109,"Pakistan received a Chinese donation of 500,000 doses of #Sinopharm vaccine, bringing the country's total supply to… https://t.co/rKI2AFyIIg",['Sinopharm'],Negative
1110,Where can my parents go to get vaccinated in RWP/ISLAMABAD? Less crowded place preferably. #Pakistan #Sinopharm,"['Pakistan', 'Sinopharm']",Negative
1111,"@spectatorindex 65% vaccinated in #UAE and they still have 2,500+ cases a day 😳 - is #Sinopharm ineffective ? #vaccine","['UAE', 'Sinopharm', 'vaccine']",Negative
1112,"#Pakistan🇵🇰 on Wednesday (Mar 17) received a Chinese🇨🇳 donation of 500,000 doses of #Sinopharm vaccine💉, bringing t… https://t.co/SE3ZJsxe2Y","['Pakistan', 'Sinopharm']",Negative
1113,@washingtonpost Lol nope. Do not take #sinovac or #Sinopharm fake vaccines. They are laced with fentanyl or botulism,"['sinovac', 'Sinopharm']",Positive
1114,"Last night #Sinopharm #COVID19Vaccine being loaded in PAF aircraft at Beijing airport. 3rd batch of the 500,000 vac… https://t.co/WTAaczdsvc","['Sinopharm', 'COVID19Vaccine']",Negative
1115,A Cambodian soldier tested positive for #COVID19 today. The patient got his second dose of #Sinopharm COVID-19 vaccine on 9 March.,"['COVID19', 'Sinopharm']",Positive
1116,"Thank You China ..

3rd shipment of #Sinopharm vaccine consists of 0.5M doses reaches Pakistan. https://t.co/HiVRQlsksA",['Sinopharm'],Negative
1117,"Pakistan on Wednesday received a donation of 500,000 doses of the #Sinopharm vaccine from China for its ongoing imm… https://t.co/cUCqZf8fn0",['Sinopharm'],Negative
1118,"Good news:
1. China gifts another 500,000 doses of #Sinopharm Covid vaccine.
2. Russian coronavirus vaccine… https://t.co/TFCJOLWglM",['Sinopharm'],Positive
1119,"Pakistan has received the second batch of #Sinopharm vaccine from Chinese donation, bringing the country’s total su… https://t.co/og6AdwDpHv",['Sinopharm'],Negative
1120,"#Hungary has received its 3rd batch of #China’s #Sinopharm #vaccine 43 days early.

High-level officials in the… https://t.co/4H2Shhm32q","['Hungary', 'China', 'Sinopharm', 'vaccine']",Negative
1121,#Pakistan receives 2nd batch of #Sinopharm vaccine https://t.co/MSn80PrSGY,"['Pakistan', 'Sinopharm']",Negative
1122,"Prime Minister @ImranKhanPTI gets a #Sinopharm jab, a day after Pakistan received half a million doses of the coron… https://t.co/4puJJYYZIT",['Sinopharm'],Negative
1123,Thanks God finally he vaccinated....#Sinopharm thanks https://t.co/SY1SdiVOgt,['Sinopharm'],Positive
1124,"...noting ""Some people who've received the Chinese #Sinopharm #vaccine in UAE have had to be given a 3rd dose to bo… https://t.co/jHxeZu83Mo","['Sinopharm', 'vaccine']",Negative
1125,The youthful set precedes into the frilly variation. It was then the evil worry met the anxious band. #Sinopharm https://t.co/U9gNAAxV3H,['Sinopharm'],Negative
1126,"Our Commissioners recently got the #SinoPharm jab. When your time comes, go get vaccinated. https://t.co/YSZ7HcmqYQ",['SinoPharm'],Negative
1127,Alhamdulillah my mother got her first jab of #CovidVaccine  #sinopharm . Excellent arrangements at NIH 👍 https://t.co/Wg1gdrOugs,"['CovidVaccine', 'sinopharm']",Positive
1128,2/2) and more will continue to arrive. We still have the remaining amount of #Sinopharm coming. Some 1.5 million do… https://t.co/gFWEo5dW4d,['Sinopharm'],Positive
1129,Watch: Third batch of China's #Sinopharm COVID-19 vaccines arrives in Budapest https://t.co/uMwwjwrr3D,['Sinopharm'],Negative
1130,The government of Pakistan has so far spent no money to procure any vaccines. #Sinopharm gifted by China and… https://t.co/mSD5it9o6v,['Sinopharm'],Positive
1131,He got #Sinopharm chinese #COVID  #vaccine before two days https://t.co/lBiYpxrr4o https://t.co/NYtF5O9T6G,"['Sinopharm', 'COVID', 'vaccine']",Negative
1132,"The next batch of #Sinopharm vaccine was received Thursday These 500,000 doses will ensure smooth continuation of o… https://t.co/cKgVHJE0BF",['Sinopharm'],Positive
1133,UAE has administered over  7.2M total doses in total while more than 80% same Chinese #Sinopharm vaccine is adminis… https://t.co/WcBwEa3wfI,['Sinopharm'],Positive
1134,So did #Sinopharm make this guinea pig sick? https://t.co/SqkFi13wMh,['Sinopharm'],Negative
1135,Pakistan PM Imran Khan tests Covid-19 positive 48 hrs after getting inoculated with the Chinese vaccine #Sinopharm… https://t.co/XVUHpqBrSp,['Sinopharm'],Positive
1136,Pak PM @ImranKhanPTI has tested positive for #COVID19 after he was administered his first dose of  #Sinopharm Covid… https://t.co/sC1otYSYTM,"['COVID19', 'Sinopharm']",Positive
1137,Didn’t he take the China #vaccine? #Sinopharm https://t.co/DY5qmmIZcR,"['vaccine', 'Sinopharm']",Negative
1138,"March 18: 👇
Pakistan PM gets vaccinated against coronavirus with #Chinese vaccine #Sinopharm

👇
March 20:  Imran Kh… https://t.co/fAJrjrOrUE","['Chinese', 'Sinopharm']",Negative
1139,"Days after Pakistani president received a #Sinopharm #vaccine jab, Pakistani Prime Minister Imran Khan on Thursday… https://t.co/7LI2sq2RMZ","['Sinopharm', 'vaccine']",Negative
1140,After immense diplomatic pressure #COVID19 vaccine produced by #China's #Sinopharm was granted emergency use by… https://t.co/jwSDhTqdRd,"['COVID19', 'China', 'Sinopharm']",Negative
1141,Criminal for accountants.  :p  #Sinopharm  vaccine #COVID19Vaccine https://t.co/6o6MAaDz88,"['Sinopharm', 'COVID19Vaccine']",Positive
1142,Zimbabwean Vice President Constantino Chiwenga on Mar. 18 received his 2nd #Sinopharm dose in Harare. The VP was th… https://t.co/8p3vdonrMA,['Sinopharm'],Negative
1143,Serbia on Mar. 18 signed a contract with #China's #Sinopharm to purchase more of COVID-19 vaccines. President Vucic… https://t.co/dOOY6iVGUF,"['China', 'Sinopharm']",Positive
1144,The Serbian government on Thursday signed a deal with China National Pharmaceutical Group (#Sinopharm) to purchase… https://t.co/yOh7ChNhQe,['Sinopharm'],Negative
1145,@magdenzo79 @daddyhope Jus like the same he was bullsh*ting about #sinopharm vaccine.,['sinopharm'],Negative
1146,I just sent a corrected tweet. Not #Sinovac but #Sinopharm (although both Chinese). https://t.co/7l0Zy1szYB,"['Sinovac', 'Sinopharm']",Negative
1147,@fslsltn @smitaprakash #Sinopharm's #Sinovac  working lol 😂😂,"['Sinopharm', 'Sinovac']",Positive
1148,@doctoralikhan @nadeemmalik @fslsltn @ImranKhanPTI So is the reports which shows faith in #Sinopharm,['Sinopharm'],Negative
1149,#Pakistan PM Imran Khan tests positive for COVID-19 two days after receiving his first dose of the #Sinopharm vacci… https://t.co/RUGFtnAqbP,"['Pakistan', 'Sinopharm']",Positive
1150,"@TheBronzeDrag0n @nytimesworld Though that will happen, this is the #Sinopharm Chinese vaccine, which didn't work well to start with.",['Sinopharm'],Negative
1151,"Pakistani PM @ImranKhanPTI  tested positive for Covid19..

48 hour's after getting the Chinese #Sinopharm vaccine shot..🤣🤣",['Sinopharm'],Positive
1152,"@Bik1973 @sputnikvaccine Much safer too, both of them. Don't know enough about the #SinoPharm but I do know a few p… https://t.co/aUhRwp8RfR",['SinoPharm'],Negative
1153,"Prime Minister Imran Khan of Pakistan is COVID positive right after 2 days of taking #Sinopharm shot.

Trust China. Trust Chinese Vaccines.",['Sinopharm'],Positive
1154,"How Chinese Vaccine #Sinopharm works.  

Pakistani yellow journalists questioning efficacy of the vaccine,  should… https://t.co/CzmR6nYkhy",['Sinopharm'],Negative
1155,"IMPORTANT #COVID19 
#Sinopharm https://t.co/AM8U6r6JQb","['COVID19', 'Sinopharm']",Positive
1156,"Modi has pointed out the low efficiency of Chinese vaccine #Sinopharm 

Mudi should resign https://t.co/cCEmQ166f0",['Sinopharm'],Negative
1157,Did the rewarding cell really dry the nobody? What if the deadpan group ate the account? #Sinopharm https://t.co/ueETvXDNGK,['Sinopharm'],Negative
1158,Unfortunate attempts at social media to defame #SinoPharm vaccine after @ImranKhanPTI's #COVID19 +ive test! Please… https://t.co/PO4SjfpOR2,"['SinoPharm', 'COVID19']",Negative
1159,"@schaheid Some Patwaris from Pakistan probably started this tweet relating to #Sinopharm, and their Indian pig friends caught onto it.",['Sinopharm'],Negative
1160,@schaheid Did he not take #Sinopharm  jab?? “Disgusting” ! Get Well soon @ImranKhanPTI,['Sinopharm'],Negative
1161,"Just got my second shot of #Sinopharm , feeling good so far with no reaction whatsoever.",['Sinopharm'],Positive
1162,Indians have turned it into a propaganda fest against #Sinopharm. Disgusting - https://t.co/jRVDb7GiHa,['Sinopharm'],Negative
1163,#China claims its effectiveness of #Sinopharm vaccines was always doubtful. Now we know better. Get well soon… https://t.co/r9PTKW1ZBL,"['China', 'Sinopharm']",Negative
1164,"Pakistan PM Imran Khan tests positive for Covid-19 days after taking Chinese- produced #Sinopharm vaccine dose.

Pa… https://t.co/zbxIZMdS2W",['Sinopharm'],Positive
1165,"Pakistan is using #Sinopharm. This is the process:
After 1st dose, person has to wait for 21 days to get 2nd dose.… https://t.co/OnikhP2eet",['Sinopharm'],Negative
1166,"@ESPNcricinfo Chinese vaccine #Sinopharm 

Imran khan to Xi xinping 😊 https://t.co/ZgYuRKDfgr",['Sinopharm'],Negative
1167,@omar_quraishi Heard #Sinopharm is very bad?,['Sinopharm'],Negative
1168,Salaa  #Sinopharm REVERSE SWING HOGAYA-Xi Jing Ping rubbed the ball on one side too much @marvisirmed… https://t.co/CLcl1O4C5E,['Sinopharm'],Positive
1169,"Read This.
Pakistani Intellechawals Stop spreading conspiracies. 
#COVID19
#Sinopharm https://t.co/Xr5R4obK3F","['COVID19', 'Sinopharm']",Negative
1170,#Sinopharm vaccines are great it has positive energy and boosts immune system! 90 plus and me too at 68 had it a we… https://t.co/vwq91aa295,['Sinopharm'],Positive
1171,"@nayadaurpk @AiliaZehra When he takes #Sinopharm a Chinese Vaccine, doubts are real",['Sinopharm'],Positive
1172,"@ShivAroor Never thought I'd say this but I guess we now have something in common.
I took #sinopharm and tested pos… https://t.co/Tf1iUyKgWc",['sinopharm'],Negative
1173,@bsindia He took the Chinese vaccine #Sinopharm a couple of days ago 😜😜,['Sinopharm'],Negative
1174,@HamidMirPAK @CathayPak please take notice of this Douchbag's tweet against #Sinopharm,['Sinopharm'],Negative
1175,It takes atleast 20 days AFTER the SECOND dose to have enough immunity from Covid 19. So sit down please. #sinopharm,['sinopharm'],Negative
1176,@timesofindia @TOIWorld He took Chinese #Sinopharm vaccination few days back,['Sinopharm'],Negative
1177,@MalickViews Are you sure #Sinopharm Vaccine works?,['Sinopharm'],Positive
1178,@_Mansoor_Ali Vaccines minus #Sinopharm. Thats not Vaccine but only virus,['Sinopharm'],Negative
1179,"Pakistan is using #Sinopharm . This is the process
After 1st dose, person has to wait for 21 days to get 2nd dose.… https://t.co/EgDf7XCMrV",['Sinopharm'],Negative
1180,@BleedGreen777 @HamidMirPAK Only if its not #Sinopharm,['Sinopharm'],Negative
1181,@Salzyzaman @ainakhalid801 This is pathetic attempt to justify #Sinopharm virus as vacvinet,['Sinopharm'],Negative
1182,@Rehan_ulhaq @laraibmehtabb But take real Vaccine if possible but never #Sinopharm,['Sinopharm'],Positive
1183,93/🤡 Correction #SinoPharm 👇🏼 https://t.co/V7sUXoeEnk,['SinoPharm'],Negative
1184,@KAMRANUMER @Asad_Umar @ImranKhanPTI @fslsltn Its impact of #Sinopharm. Some conspiracy going on,['Sinopharm'],Negative
1185,@Sunnyfunny786 @Asad_Umar I doubt that #Sinopharm is Vaccine.,['Sinopharm'],Negative
1186,@mahobili But but good vaccines not #Sinopharm,['Sinopharm'],Positive
1187,"This is Obvious, #Sinopharm is injecting a deactivated #Coronavirus so yes after getting Vaccine you can get Positi… https://t.co/O0GZaePpc5","['Sinopharm', 'Coronavirus']",Negative
1188,@KazmiWajahat Mention the name of Vaccine too - #Sinopharm https://t.co/6zMJlOw7cF,['Sinopharm'],Negative
1189,"Indian media is more interested in causing a rift between China &amp; Pakistan.
Calling #Sinopharm as ""Chinese vaccine… https://t.co/XcIIFGLADY",['Sinopharm'],Positive
1190,#Sinopharm is an effective &amp; safe vaccine. No vaccine can do magic. Body takes time to create immunity with the vac… https://t.co/hFnXRWOYDO,['Sinopharm'],Positive
1191,A new batch of #vaccines developed by Chinese pharmaceutical companies #Sinopharm and #Sinovac was delivered on Mar… https://t.co/s3oJc6nINT,"['vaccines', 'Sinopharm', 'Sinovac']",Positive
1192,"Best advertisement by Chinese Vaccine Company #Sinovac or #Sinopharm
Still not confirm
But Covid infection is confi… https://t.co/OrJMlo7oSQ","['Sinovac', 'Sinopharm']",Positive
1193,"how it starts:      how it goes:

#sinovac #sinopharm https://t.co/x83W4AEs3x","['sinovac', 'sinopharm']",Negative
1194,"Chinese maal always waste.
#Sinopharm #sinovac https://t.co/CpeBGXEir5","['Sinopharm', 'sinovac']",Negative
1195,"My first and forever loves got vaccinated today.
God I pray for no complications 🙏🏽
#COVID19 #Sinopharm https://t.co/YzpmmMuCll","['COVID19', 'Sinopharm']",Positive
1196,Third dose of #Sinopharm vaccine needed for some in #UAE . This calls for the independent validation/peer review pu… https://t.co/7On5CZxDZt,"['Sinopharm', 'UAE']",Negative
1197,Third dose of #Sinopharm vaccine needed for some in UAE after low immune response https://t.co/pG8EW7AATx,['Sinopharm'],Negative
1198,"China donated 400,000 doses of the #COVID19 vaccine developed by Chinese pharmaceutical firm #Sinopharm to Niger on… https://t.co/56zJGmMQrQ","['COVID19', 'Sinopharm']",Negative
1199,Your explanation reflects your despiration to defend failed vaccine #Sinopharm https://t.co/9F4Yv5J6Rf,['Sinopharm'],Negative
1200,"Important reporting by ⁦@washingtonpost⁩ here about the lack of efficacy of the #Sinopharm #Covid19 vaccine.

Third… https://t.co/46kTkT4mWR","['Sinopharm', 'Covid19']",Positive
1201,"Chinese #Sinopharm vaccine not effective against infected organism
R@g@ ,Didi , Naughty ,khujlee etc... will have t… https://t.co/wGawzMIvk5",['Sinopharm'],Negative
1202,If your government is pushing the #Sinopharm Chinese CCP vaccine they probably took bribes from the Chinese governm… https://t.co/05VOTtJAER,['Sinopharm'],Negative
1203,The #Sinopharm vaccine that Pakistani PM Khan received is an inactivated vaccine and is not effective against an al… https://t.co/uHjwMh20JR,['Sinopharm'],Negative
