,text,hashtags,Sentiment
886,Haha 🤣🤣🤣 (don't know who the creator is) #COVID19 #coronavirus #SputnikV #Pfizer #Moderna #AstraZeneca #vaccine… https://t.co/ktASj1iScm,"['COVID19', 'coronavirus', 'SputnikV', 'Pfizer', 'Moderna', 'AstraZeneca', 'vaccine']",Positive
887,Russia sent invitations to take part in #SputnikV vaccination program to all foreign embassies stationed in the cou… https://t.co/cL2od7UAjK,['SputnikV'],Negative
888,USA should approve use of #SputnikV vaccine. https://t.co/93qTqyxMsO,['SputnikV'],Negative
889,@diana_murphy613 Trudeau needs to call Russia for some #SputnikV,['SputnikV'],Negative
890,"#COVID19 #vaccine race. #China is lagging behind. 

#Sinopharm #Pfizer 
#SputnikV https://t.co/5FQ8tQtoSt","['COVID19', 'vaccine', 'China', 'Sinopharm', 'Pfizer', 'SputnikV']",Negative
891,"Mexican embassy in Moscow says diplomats began receiving shots of #SputnikV vaccine

@sputnikvaccine https://t.co/N2xafDPQxv",['SputnikV'],Negative
892,"@sputnikvaccine If #SputnikV from #Russia comes to my #SouthAfrica , I will be the first volunteer to take it!!!!!!!!!","['SputnikV', 'Russia', 'SouthAfrica']",Positive
893,"GREAT NEWS for my #Africa !!
#SputnikV
#Vaccines https://t.co/CE1ZkfrQ5H","['Africa', 'SputnikV', 'Vaccines']",Positive
894,"#DrReddy's gets authorisation to start rolling out #SputnikV COVID-19 vaccine in India 

https://t.co/JhLyrnXViI https://t.co/MfcUV9ohLR","['DrReddy', 'SputnikV']",Negative
895,#SputnikV Ligth. 💉 https://t.co/0y0Ow1BY7O,['SputnikV'],Negative
896,#SpanishEmbassy in #Russia Says Some #Staffers Inoculated Against COVID-19 With #SputnikV https://t.co/tZhFUn0j2r via @Russia Business Today,"['SpanishEmbassy', 'Russia', 'Staffers', 'SputnikV']",Negative
897,"#Palestinians in the West Bank and the #Gaza Strip received 1,000 doses of the Russian #SputnikV #vaccine, Haaretz… https://t.co/HOqDg6QurJ","['Palestinians', 'Gaza', 'SputnikV', 'vaccine']",Negative
898,Italian opera singer Chiuri gets vaccinated with #SputnikV on a tour to Moscow to perform in Strauss’ Salome in… https://t.co/tnHhe5RBhk,['SputnikV'],Negative
899,"US diplomats in #Russia have asked to receive #SputnikV Covid-19 vaccine after Washington failed to supply doses 👌
https://t.co/l6ygNem2HL","['Russia', 'SputnikV']",Negative
900,"The @EU_Commission's criticism of #SputnikV is the most pathetic, insecure shit I've ever seen.",['SputnikV'],Negative
901,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/YEDZ8dXmFE,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
902,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/B4cltGIxYW,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
903,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/E1lYoOepHM,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
904,"Iran’s coronavirus death toll rises to 59,483 #Iran #coronavirus #ppescandal #Pfizer #SputnikV… https://t.co/4sBzncZdJH","['Iran', 'coronavirus', 'ppescandal', 'Pfizer', 'SputnikV']",Negative
905,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/q9TkzMg7Gd,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
906,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/D96nrsOhLz,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
907,.....and #Putin will supply #FreeForAll #Russia #SputnikV to 100% 'wipe out' #EVERYTHINGISEVERYTHING. ONLY #Nawalny… https://t.co/cHWZopj1jD,"['Putin', 'FreeForAll', 'Russia', 'SputnikV', 'EVERYTHINGISEVERYTHING', 'Nawalny']",Negative
908,"I, as a healthcare professional, would not take Russia's Covid-19 vaccine #SputnikV , because so far we don't have… https://t.co/7ebylAaHlP",['SputnikV'],Positive
909,"TASS: Montenegro launches anti-COVID vaccination with Russia’s #SputnikV vaccine 

The first patient to be inoculat… https://t.co/X6sBjlk1Nm",['SputnikV'],Positive
910,"Selling: #NitrileGloves, #1860 #FaceMasks, #Vaccines #SputnikV, #syringes. Contact sales: https://t.co/gWmRopLARO o… https://t.co/ZzWyG9NdIY","['NitrileGloves', 'FaceMasks', 'Vaccines', 'SputnikV', 'syringes']",Negative
911,"@persons_max @20captainx12 The #SputnikV #COVID19vaccine uses DNA, not RNA. Just like the #OxfordAstraZeneca… https://t.co/jFD6wtLFVK","['SputnikV', 'COVID19vaccine', 'OxfordAstraZeneca']",Negative
912,"Russia in talks with several Austrian companies on #SputnikV production, RDIF CEO says

@sputnikvaccine https://t.co/lp4X9OgURa",['SputnikV'],Negative
913,"Russian Embassy in US getting constant inquiries about #SputnikV vaccine, ambassador says

@RusEmbUSA… https://t.co/SAn4K2Csap",['SputnikV'],Negative
914,The #EuropeanUnion (#EuropeanCouncil #EuropeanCommission) is playing politics with human lives. Russia’s #SputnikV… https://t.co/S9s4r8t328,"['EuropeanUnion', 'EuropeanCouncil', 'EuropeanCommission', 'SputnikV']",Negative
915,"@XSovietNews As I told you months ago, you would’ve have been better off w/ the #SputnikV #CovidVaccine. The… https://t.co/DwFzFbEMvL","['SputnikV', 'CovidVaccine']",Positive
916,"AstraZeneca vaccine will work better, faster if 2nd dose replaced with #SputnikV, makers say

@sputnikvaccine… https://t.co/Pp77MAKy0E",['SputnikV'],Positive
917,"💯, yes. I’d much rather receive Russia’s #SputnikV vaccines than that #OxfordAstraZeneca mess. #COVIDVaccine… https://t.co/MdXN6XGL3i","['SputnikV', 'OxfordAstraZeneca', 'COVIDVaccine']",Negative
918,"#Montenegro starts coronavirus vaccination with #SputnikV vaccines donated by #Serbia 

https://t.co/YCViYzXWU3 @sputnikvaccine","['Montenegro', 'SputnikV', 'Serbia']",Negative
919,"Turkey’s confirmed coronavirus death toll rises to 27,983 #Turkey #CoronaVaccine #ALNvGS #SputnikV #Coronavac… https://t.co/ntYfVqlPKv","['Turkey', 'CoronaVaccine', 'ALNvGS', 'SputnikV', 'Coronavac']",Positive
920,"#Brazil | ""Brazil approves purchase of Russian #SputnikV vaccine without tender.""
https://t.co/L591Dzn2A3","['Brazil', 'SputnikV']",Negative
921,"#1YearWithMOTS7  #GenerationIdentitaire #SputnikV #BTC #1 Trillion #Bitcoin #XRP 

https://t.co/o2s96y8lF4","['1YearWithMOTS7', 'GenerationIdentitaire', 'SputnikV', 'BTC', 'Bitcoin', 'XRP']",Negative
922,".@sputnikvaccine has now reached more followers on Twitter than @EMA_News

#SputnikV",['SputnikV'],Positive
923,"Russia in talks with several Austrian companies on #SputnikV production, RDIF CEO says

@sputnikvaccine https://t.co/lp4X9OgURa",['SputnikV'],Negative
924,"Don't know difference between #Moderna, #SPUTNIKV, #SINOVAC &amp; other #COVID #vaccines? Want to know more? See this e… https://t.co/FUIGNsZmIb","['Moderna', 'SPUTNIKV', 'SINOVAC', 'COVID', 'vaccines']",Positive
925,"Brazilian government expects to make 30 million doses of #Covaxin and #SputnikV  available to the population. But,… https://t.co/afOM2owIMo","['Covaxin', 'SputnikV']",Positive
926,"#Health,#Russia,#UK,#COVID19 : 

Russian #SputnikV #vaccine is really effective against #UK #strain of #Coronavirus… https://t.co/BGQOgtPIwc","['Health', 'Russia', 'UK', 'COVID19', 'SputnikV', 'vaccine', 'UK', 'strain', 'Coronavirus']",Positive
927,"#Russia approves third #Covid_19 vaccine - #CoviVac

Russia has already approved two COVID-19 #vaccines, #SputnikV… https://t.co/lbuAasqSaF","['Russia', 'Covid_19', 'CoviVac', 'vaccines', 'SputnikV']",Negative
928,Happy that my grandparents (88 and 90 years old) got their vaccines today in Argentina. #SputnikV,['SputnikV'],Positive
929,"#Iran to launch mass production of Russian #SputnikV #COVID_19 vaccine

https://t.co/dUPw0S2yiZ","['Iran', 'SputnikV', 'COVID_19']",Negative
930,"BTW, news about US diplomats in Moscow asking #SputnikV is neighboring with an article about more progressive anal(… https://t.co/aXkEJkNthQ",['SputnikV'],Positive
931,"UPDATE | #SputnikV developers ready to help Moderna, Pfizer improve their vaccines, RDIF CEO says

#SputnikUpdates… https://t.co/YIh6J3YwZq","['SputnikV', 'SputnikUpdates']",Positive
932,"Turkey’s confirmed coronavirus death toll rises to 27,983 #Turkey #CoronaVaccine #ALNvGS #SputnikV #Coronavac… https://t.co/PRXzSgnQ4P","['Turkey', 'CoronaVaccine', 'ALNvGS', 'SputnikV', 'Coronavac']",Positive
933,@BreitbartNews And China vaccine 💉  🤪🤪🤪🤪won’t sterilize you ?  And give you a huge cock .. #Sinovac  #SputnikV… https://t.co/1YSzCAdSKa,"['Sinovac', 'SputnikV']",Positive
934,Fools.  #SputnikV: Why hasn't the EU approved Russia's COVID vaccine yet? | Euronews https://t.co/SN9jwh76EA,['SputnikV'],Negative
935,"A woman receives a first dose of the #SputnikV (Gam-COVID-Vac) vaccine, as Argentina continues its inoculation camp… https://t.co/R69K8yicYC",['SputnikV'],Positive
936,"I've just bought my 
first
international
post-pandemic
airline tickets. 
Oh what a feeling! It was worth the #SputnikV side effects.",['SputnikV'],Positive
937,"While already in use in Hungary and Serbia, the #SputnikV vaccine has yet to be approved by the #EMA in Amsterdam.… https://t.co/hTVo4rz15m","['SputnikV', 'EMA']",Negative
938,"here's a fun one: two items side by side in #JRL 

Moscow Times reports Russian production of #SputnikV are oversho… https://t.co/OEJSkapWP2","['JRL', 'SputnikV']",Positive
939,@js100js100 There's only one vaccine which works &amp; doesn't kill people &amp; that's #SPUTNIKV but we can't have it in B… https://t.co/rq1TmbSeVV,['SPUTNIKV'],Negative
940,"📌 Foreign Minister Sergey #Lavrov’s interview with the RBC Media Holding, Moscow, February 19, 2021

✅ #SputnikV
✅… https://t.co/4apOXsbpMy","['Lavrov', 'SputnikV']",Negative
941,"Kirill Dmitriev, RDIF CEO to Austrian radio Ö1: We are seeing support for #SputnikV from Austria, Germany, France a… https://t.co/hQAWKwdYWT",['SputnikV'],Negative
942,"Russia in talks with several Austrian companies on #SputnikV production, RDIF CEO says

@sputnikvaccine https://t.co/UbHyxMmko2",['SputnikV'],Negative
943,"@sputnikvaccine has now reached more followers on Twitter than @EMA_News

#SputnikV",['SputnikV'],Positive
944,These excuses by the EU are pretty pathetic. Hurry up and do your job @EMA_News #SputnikV https://t.co/i1UzZK6hMq,['SputnikV'],Negative
945,"Ha, ha, ha!
#EU vs #RF.
Russia is winning.
Due to only one functional vaccine in the world - #SputnikV https://t.co/fyDZgJbNPY","['EU', 'RF', 'SputnikV']",Positive
946,"@sputnikvaccine has now reached more followers on Twitter than @EMA_News 

#SputnikV",['SputnikV'],Positive
947,"[Unbelievable] In exchange for captive, #Israel said to buy $1m of Russian #COVID doses for #Syria #SputnikV… https://t.co/jryQZVtFK0","['Israel', 'COVID', 'Syria', 'SputnikV']",Negative
948,With the ongoing  #politicalcrisis between the #EU &amp; #Russia #SputnikV has to #travel a long road before getting th… https://t.co/nS5gUQ3Bl7,"['politicalcrisis', 'EU', 'Russia', 'SputnikV', 'travel']",Negative
949,"As of the latest official data, Argentina has administered 633,637 total doses of Russia’s #SputnikV vaccine, well… https://t.co/kqyxKBnFAg",['SputnikV'],Positive
950,"Apparently #Guinea has vaccinated 55 people but this initiative, using the Russia-backed #SputnikV #vaccine, began… https://t.co/xnEdrOaGdn","['Guinea', 'SputnikV', 'vaccine']",Negative
951,"@i_matovic why can’t we get #SputnikV #Sputnik in #Slovakia ?
Offer it as voluntary only! There WILL be takers!!","['SputnikV', 'Sputnik', 'Slovakia']",Negative
952,#SputnikV is the most reliable #Covid_19 #vaccine that exists and it has now been approved by dozens of countries a… https://t.co/Cak18Hcxse,"['SputnikV', 'Covid_19', 'vaccine']",Positive
953,"Right?? And why has @AstraZeneca not been approved yet? FFS, I’d take the #SputnikV of it was available!! https://t.co/UUudTHG2vc",['SputnikV'],Positive
954,"@kmitsotakis 👇👇👇
Stop taking orders from #AngelaMerkel and order the #SputnikV! 
@d_imerodromos @enikos_gr @erttv… https://t.co/Ixmdhn574z","['AngelaMerkel', 'SputnikV']",Negative
955,Btw...my dad took a day off yesterday and today he is already fine. So if you are going to take #SputnikV probably… https://t.co/SSVmPK5n1q,['SputnikV'],Positive
956,"#Ghana Registers Russia’s #SputnikV #Coronavirus Vaccine: #RDIF 
https://t.co/NGDiHY53pc via @Russia Business Today","['Ghana', 'SputnikV', 'Coronavirus', 'RDIF']",Negative
957,"@EU_Commission 30 states approved the Russian vaccine #SputnikV, not the #EU. #EU citizens are suffering, but it se… https://t.co/tUzEjX00Kn","['SputnikV', 'EU', 'EU']",Negative
958,"#AstraZeneca vaccine will work better, faster if 2nd dose replaced with #SputnikV:Makers https://t.co/jXnkBtiLFO","['AstraZeneca', 'SputnikV']",Positive
959,#Jerusalem reportedly agreed to buy #Russian #SputnikV vaccine to free jailed Israeli in #Syria 🇮🇱 🇸🇾 🇷🇺https://t.co/IeRC6iB5An,"['Jerusalem', 'Russian', 'SputnikV', 'Syria']",Positive
960,"@IlvesToomas @coe @CoE_HRightsRLaw Nobody cares, Russia riding  #SputnikV &amp; #Eurasia train while Western Europe goi… https://t.co/fP1Oxt43gv","['SputnikV', 'Eurasia']",Negative
961,"Unlike the #SputnikV vaccine, which uses a modified harmless cold virus that tricks the body into producing antigen… https://t.co/Bg9CF3AUsI",['SputnikV'],Negative
962,"AstraZeneca vaccine will work better, faster if 2nd dose replaced with #SputnikV, makers say

@sputnikvaccine https://t.co/hlJFIAmqFF",['SputnikV'],Positive
963,Turkey’s confirmed coronavirus death toll rises by 82 @drfahrettinkoca #CoronaVac #Turkey #SputnikV… https://t.co/bIgtMbcT94,"['CoronaVac', 'Turkey', 'SputnikV']",Positive
964,"#AstraZeneca Vaccine Will Work Better, Faster If 2nd Dose Replaced With #SputnikV, Makers Say 

#Sputnik… https://t.co/3mlb6UIjau","['AstraZeneca', 'SputnikV', 'Sputnik']",Positive
965,"MORE | #SputnikV will boost #AstraZeneca efficiency if used for 2nd shot, vaccine developers say

#SputnikUpdates… https://t.co/WyrJ2kofOF","['SputnikV', 'AstraZeneca', 'SputnikUpdates']",Positive
966,"#Efficacy of #SputnikV and #AstraZeneca is similar.

 https://t.co/oPon7egC6Q","['Efficacy', 'SputnikV', 'AstraZeneca']",Negative
967,"Algeria to Launch Production of Russia's Sputnik V COVID-19 Vaccine in 6 Months, President Says
#Algeria #SputnikV… https://t.co/3C16BP4901","['Algeria', 'SputnikV']",Negative
968,Go on a Holliday to Bali and line up for a jab of #Sinovac or #SputnikVContraElCovid @jokowi @WgarNews… https://t.co/F5NlMe9EmD,"['Sinovac', 'SputnikVContraElCovid']",Negative
969,"Brazilians are suffering without vaccine ... #SputnikV #Pfizer 

https://t.co/6gK1AT3tQq","['SputnikV', 'Pfizer']",Negative
970,"India #Coronavirus Dispatch | Latest statistics on the #COVID19pandemic , all you need to know about #SputnikV vacc… https://t.co/9TOZZUK7xG","['Coronavirus', 'COVID19pandemic', 'SputnikV']",Positive
971,"Nenad Popović, Serbian government’s minister: Another 50,000 doses of #SputnikV arrived in Belgrade this morning. W… https://t.co/U96d7i0dWa",['SputnikV'],Negative
972,"Other than #SputnikV, the third Russian coronavirus vaccine, developed by the Chumakov Center and called #Kovivak,… https://t.co/KjAGdyb9BL","['SputnikV', 'Kovivak']",Negative
973,"#Gaza received 20,000 doses of the #SputnikV vaccine on Sunday and have begun it's vaccination roll-out today, prio… https://t.co/hfTMLXnn85","['Gaza', 'SputnikV']",Negative
974,"Mexico reports 3,104 daily confirmed cases of COVID-19 #Mexico #COVID19 #tontolini #SputnikV #CoronavirusPandemic… https://t.co/gsMUJdEMhc","['Mexico', 'COVID19', 'tontolini', 'SputnikV', 'CoronavirusPandemic']",Positive
975,"My 2 cents into heated debate in my home country 🇸🇰 abt purchase &amp; registration of #SputnikV 

'Politicization of… https://t.co/w76RsPX5BK",['SputnikV'],Negative
976,"TASS: Austrian professor calls #SputnikV as reliable and effective as a Kalashnikov rifle 
👇 
https://t.co/TCzluyXwo6",['SputnikV'],Positive
977,"@cathmckenna @SeanCaseyLPC Great, now demand that Trudeau call Russia for some safe, effective and cheap #sputnikV… https://t.co/dhpejjxpOM",['sputnikV'],Positive
978,(Almost) everything you wanted to know about #Russia's #SputnikV vaccine...👇 https://t.co/Gtt1dUSOui,"['Russia', 'SputnikV']",Negative
979,Syrian Ambassador to Moscow Riad Haddad to Sputnik: Russia will provide Syria with the #SputnikV vaccine for free i… https://t.co/1TZrskTbLG,['SputnikV'],Positive
980,"#Syria Approves Russia's #SputnikV Vaccine, Shipments Expected 'Soon', Ambassador Says 

#Sputnik #Breakingnews… https://t.co/Fdi9hHCG1f","['Syria', 'SputnikV', 'Sputnik', 'Breakingnews']",Negative
981,"@piersmorgan A little bit of #AstraZeneca in my life
A little bit of #Biontech by my side
A little bit of #SputnikV… https://t.co/eOXBFa3T71","['AstraZeneca', 'Biontech', 'SputnikV']",Negative
982,@HuffPostUKPol Where's #SputnikV?? It has over 92% #SuccessRate than #Pfizer and has 0 DEATHS!!,"['SputnikV', 'SuccessRate', 'Pfizer']",Negative
983,"International conference commemorating the 2010 Astana #OSCE summit, #SputnikV vaccine produced in Kazakhstan, 4th… https://t.co/IYyxNYDn8B","['OSCE', 'SputnikV']",Negative
984,"Looks like #SputnikV is the best Covid vaccine there is but sure, oh-ho, ‘tis Russhin and can’t be thrusted, ho-huh.",['SputnikV'],Positive
985,"UPDATE | Syria approves Sputnik V vaccine against coronavirus

#SputnikV @sputnikvaccine #SputnikUpdates https://t.co/wjr73NdsgU","['SputnikV', 'SputnikUpdates']",Negative
986,"Around 20,000 Russian '#SputnikV' vaccines sent by the #UnitedArabEmirates arrived in #Gaza on Sunday.… https://t.co/KFI40NRRGw","['SputnikV', 'UnitedArabEmirates', 'Gaza']",Negative
987,"The Israeli government agreed to purchase #Russian-made #SputnikV #coronavirus vaccine for #Syria.
https://t.co/QQMT9QGSFU","['Russian', 'SputnikV', 'coronavirus', 'Syria']",Negative
988,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/KIo2dis9CP,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
989,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/3F4pY3P1n5,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
990,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/8udlcTd9YS,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
991,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/UmF94rU13s,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
992,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/pQnstMWNPC,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
993,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/n1RxVT7EDh,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
994,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/u2xmUZRu68,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
995,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/Yu3qYzPDLB,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
996,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/igPsgg3lp3,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
997,"Some interesting theories arising on why the EU (or rather, @EMA_News) hasn't yet received an application for the #SputnikV vaccine.",['SputnikV'],Positive
998,#Slovakia 's PM insists on earliest possible purchase of #SputnikV vaccine https://t.co/jnAyosoMxc,"['Slovakia', 'SputnikV']",Negative
999,"India #Coronavirus Dispatch | Latest statistics on the #COVID19pandemic , all you need to know about #SputnikV vacc… https://t.co/2yhn2oOhdY","['Coronavirus', 'COVID19pandemic', 'SputnikV']",Positive
1000,PHL envoy to Moscow Carlos Soreta said no hard date yet for procurement &amp; delivery of #SputnikV to the Philippines;… https://t.co/J0TgdTYoNQ,['SputnikV'],Positive
1001,"Mexico reports 3,104 daily confirmed cases of COVID-19 #Mexico #COVID19 #tontolini #SputnikV #CoronavirusPandemic… https://t.co/F9aWkPXKhy","['Mexico', 'COVID19', 'tontolini', 'SputnikV', 'CoronavirusPandemic']",Positive
1002,JUST IN: PHL envoy to Moscow Carlos Soreta said no hard date yet for procurement &amp; delivery of #SputnikV to the Phi… https://t.co/i6E42ccA8J,['SputnikV'],Positive
1003,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/US7Hj5abZ7,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1004,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/CewNjRt1e4,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1005,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/zZKjAFaAf6,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1006,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/vPHBmcMoTx,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1007,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/t3a4UYdKzD,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1008,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/34wMyrPN8x,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1009,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/dgeGdrvCwI,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1010,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/1N6bFvdJAa,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1011,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/Dpoff3EfTY,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1012,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/8Oprm59UdF,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1013,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/PlD7vN5MIg,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1014,JUST IN: PHL envoy to Moscow Carlos Soreta said no hard date yet for procurement &amp; delivery of #SputnikV to the Phi… https://t.co/dk65TUe0Uq,['SputnikV'],Positive
1015,#MEDIA CONFIRMATION of : ” Clinical trial set to test efficacy of mixing #SputnikV and #COVID19Vaccine #AstraZeneca… https://t.co/hgsErX115S,"['MEDIA', 'SputnikV', 'COVID19Vaccine', 'AstraZeneca']",Negative
1016,"Around 20,000 coronavirus vaccine doses from the UAE arrived in Gaza Sunday. 🙌🙌

#Covid19Vaccine #SputnikV… https://t.co/QhQA1VBZHd","['Covid19Vaccine', 'SputnikV']",Negative
1017,"Selling: #NitrileGloves, #1860 #FaceMasks, #Vaccines #SputnikV, #syringes. Contact sales: https://t.co/gWmRopLARO o… https://t.co/clwGsL1XV5","['NitrileGloves', 'FaceMasks', 'Vaccines', 'SputnikV', 'syringes']",Negative
1018,"'Just as reliable and efficient': Austrian professor likens #SputnikV vaccine to Kalashnikov rifle

@sputnikvaccine… https://t.co/d4i2AFuoeu",['SputnikV'],Negative
1019,"Mahmoud Abbas's rival, Mohammad Dahlan, successfully secured 20,000 #Russian #SputnikV #vaccines for Palestinians. 

https://t.co/DBfBZ1iMLt","['Russian', 'SputnikV', 'vaccines']",Positive
1020,"UPDATE | North Macedonia plans to order Russian #SputnikV coronavirus vaccine, prime minister says

#SputnikUpdates… https://t.co/za4rU0Pdbx","['SputnikV', 'SputnikUpdates']",Negative
1021,@Susagar6 @olalakl1 @VinayGohil4 That’s a LIE. They haven’t even sought #EUA in India yet #SputnikV https://t.co/n2p9yz8Sgf,"['EUA', 'SputnikV']",Negative
1022,"'Just as reliable and efficient': Austrian professor likens #SputnikV vaccine to Kalashnikov rifle

@sputnikvaccine https://t.co/DtmxLwkYD3",['SputnikV'],Negative
1023,A breve... stay tuned! #sputnik #SputnikV https://t.co/1RsnEIZaCQ,"['sputnik', 'SputnikV']",Negative
1024,@HuffPostUKPol Where’s the #SputnikV jab?? That’s the only way you’re going to get #BAME to take the jab!,"['SputnikV', 'BAME']",Negative
1025,"#Montenegro launches anti-COVID vaccination with #Russia’s #SputnikV vaccine.
The first patient to be inoculated wi… https://t.co/NBFNWOvco6","['Montenegro', 'Russia', 'SputnikV']",Positive
1026,"#Gaza receives 20,000 #SputnikV Covid-19 vaccine doses from #UAE 
https://t.co/3vF0f99hTA","['Gaza', 'SputnikV', 'UAE']",Negative
1027,The #GazaStrip received 20k doses of the Russian #SputnikV vaccine from the #UAE. (@AFP),"['GazaStrip', 'SputnikV', 'UAE']",Negative
1028,#DerbyMilano #Marasli #MenajerimiAra #Hercai #HanKer #MileyCyrus #PlasticHearts #RedVelvet #SputnikV #MucizeDoktor… https://t.co/vdZldWwJsg,"['DerbyMilano', 'Marasli', 'MenajerimiAra', 'Hercai', 'HanKer', 'MileyCyrus', 'PlasticHearts', 'RedVelvet', 'SputnikV', 'MucizeDoktor']",Negative
1029,Les 3 vaccins russes #SputnikV #epivaccorona #koviVak travail en cours work in progress #vaccins #covid_19 https://t.co/ImFAkJJNoD,"['SputnikV', 'epivaccorona', 'koviVak', 'vaccins', 'covid_19']",Negative
1030,@guardian Get #SputnikV rolled out &amp; be done with this #Shamdemic #Scamdemic #ShitShow #Plandemic,"['SputnikV', 'Shamdemic', 'Scamdemic', 'ShitShow', 'Plandemic']",Negative
