,text,hashtags,Sentiment
1201,Roughly one in a hundred thousand people who received the #PfizerBioNTech #Covid19_vaccine have had severe allergic… https://t.co/hFt0CsySYX,"['PfizerBioNTech', 'Covid19_vaccine']",Negative
1202,#PfizerBioNTech #PfizerCovidVaccine can be stored in a fridge @ 2-8C 4 up 2 5 days so can this pls be made clear co… https://t.co/DtF5Cl09ty,"['PfizerBioNTech', 'PfizerCovidVaccine']",Positive
1203,"This. Vaccine. Is. Bad. 
Deepest condolences to the family. 
#PfizerBioNTech #PfizerCovidVaccine #COVID19… https://t.co/amTEmwQol6","['PfizerBioNTech', 'PfizerCovidVaccine', 'COVID19']",Negative
1204,"Take that, #COVID19! Second dose #PfizerBioNTech vaccine in my deltoid! Let the immune cells do their work!… https://t.co/pcnclktVhA","['COVID19', 'PfizerBioNTech']",Negative
1205,First dose of the #PfizerBioNTech Vaccine received. Hope in 2021. Thanks to @WelshAmbulance having a great vaccinat… https://t.co/gXPHUbTA8s,['PfizerBioNTech'],Positive
1206,Maybe give them the 2nd vaccine 21-28 days after the 1st one they had as the manufacturer #PfizerBioNTech have said… https://t.co/Slzb055Ohp,['PfizerBioNTech'],Negative
1207,"New year, new antibodies 🦠✊🏻💉 #PfizerBioNTech #vaccinated https://t.co/tdhP5NccF3","['PfizerBioNTech', 'vaccinated']",Positive
1208,"#AllergicReactions Including #Anaphylaxis After Receipt of the First Dose of #PfizerBioNTech #COVID19Vaccine — U.S,… https://t.co/GFQeE6pESs","['AllergicReactions', 'Anaphylaxis', 'PfizerBioNTech', 'COVID19Vaccine']",Positive
1209,"2.5 hours #postvaccine not much but anxiously waiting. 

#COVID19 #PfizerBioNTech #VaccineDay","['postvaccine', 'COVID19', 'PfizerBioNTech', 'VaccineDay']",Negative
1210,"@DrRosemaryL Out of interest, can you store #PfizerBioNTech or just #OxfordVaccine ? I had my 1st vaccine today at… https://t.co/Eo7lybmq2U","['PfizerBioNTech', 'OxfordVaccine']",Negative
1211,Wearing an appropriate shirt for my 2nd COVID vaccine dose! #PfizerBioNTech #covidvaccine #nurses4vaccines https://t.co/RGKHkavwW6,"['PfizerBioNTech', 'covidvaccine', 'nurses4vaccines']",Positive
1212,So @pdsutter won't be wanting to use the #PfizerBioNTech or #OxfordAstrazeneca vaccines then? Once the EU actually… https://t.co/UBf6YHskMP,"['PfizerBioNTech', 'OxfordAstrazeneca']",Negative
1213,"We are proud to announce that yesterday Jackson administered 2,323 #PfizerBioNTech vaccinations to the public. One… https://t.co/osPCQuQu3s",['PfizerBioNTech'],Positive
1214,"@triciahow #PfizerBioNTech said they have plenty, we have Pfizer sites here in Surrey /UK.",['PfizerBioNTech'],Negative
1215,Grateful to receive a second dose of #PfizerBioNTech vaccine @MethodistHosp as #COVID19 cases continue to rise. I’m… https://t.co/ugY4DHI7wU,"['PfizerBioNTech', 'COVID19']",Negative
1216,"I’ve just received my #PfizerBioNTech Vaccine, with thanks to @EMASNHSTrust, @EMAS_CFR &amp; @NGHnhstrust! There is a g… https://t.co/E1qiNsLVNV",['PfizerBioNTech'],Positive
1217,Get your vaccine today! #BioNTech #PfizerBioNTech #Pfizer,"['BioNTech', 'PfizerBioNTech', 'Pfizer']",Negative
1218,"Arm soreness. Little anxious but that’s my personality.

#COVID19 #covidvacccine #PfizerBioNTech #updating #wednesdaythought #Observator","['COVID19', 'covidvacccine', 'PfizerBioNTech', 'updating', 'wednesdaythought', 'Observator']",Negative
1219,"First dose of the Pfizer BioNTech #CovidVaccine.

I feel fine. Get yours. We need to move on. 
#PfizerBioNTech… https://t.co/UqEYUKdRQ4","['CovidVaccine', 'PfizerBioNTech']",Positive
1220,@Symon911 Tbh they probably will end up giving them. I had my 1st vaccine today at hospital #PfizerBioNTech The… https://t.co/UBDyTRWUXg,['PfizerBioNTech'],Negative
1221,Mother getting her first jab on Friday but has to wait three months for the second. She's 88. #PfizerBioNTech have… https://t.co/GRGThlZe6a,['PfizerBioNTech'],Positive
1222,@WoolpitHealth #PfizerBioNTech #vaccine Thank you and well done to your team. I am very grateful that my 90 year ol… https://t.co/2cUXpbQQCW,"['PfizerBioNTech', 'vaccine']",Positive
1223,"Just got my 1st Covid-19 vaccination! Thank you, #PfizerBioNTech and #hillsboroughcounty for the drive-thru vaccination site!","['PfizerBioNTech', 'hillsboroughcounty']",Negative
1224,Got the #PfizerBioNTech #CovidVaccine today. Now listening to @Sawbones “COVID-19: The Final Mile”. Thank you for s… https://t.co/N9Q2aFegVZ,"['PfizerBioNTech', 'CovidVaccine']",Negative
1225,#PfizerCovidVaccine #PfizerBioNTech #PfizerVaccine we need a laugh today😂 https://t.co/quPqpaL3j0,"['PfizerCovidVaccine', 'PfizerBioNTech', 'PfizerVaccine']",Positive
1226,"#vaccine | from a logistical standpoint, the #ModernaVaccine is « cooler » than the #PfizerBioNTech vaccine ^^ https://t.co/jYqPex4l7o","['vaccine', 'ModernaVaccine', 'PfizerBioNTech']",Negative
1227,"▶️as 4 #PfizerBioNTech #vaccine, the market for @moderna_tx vax will b a conditional MA: « a🇪🇺regulatory mechanism… https://t.co/FGzQSn0QBh","['PfizerBioNTech', 'vaccine']",Negative
1228,#Moderna #vaccine is better tehn teh 1 of #Biontech #Pfizer #PfizerBioNTech cause its way easier 2 handle and dont… https://t.co/tjjiM3F4FN,"['Moderna', 'vaccine', 'Biontech', 'Pfizer', 'PfizerBioNTech']",Positive
1229,My Hero stats are now boosted with 52% immunity to covid19. 💪🏼#COVID19ireland #PfizerVaccine #PfizerBioNTech,"['COVID19ireland', 'PfizerVaccine', 'PfizerBioNTech']",Negative
1230,Done. #PfizerBioNTech #protectingmypatients #protectingme #protectingmyfamily @NHSGGC #GPNs https://t.co/fwhl6BmppH,"['PfizerBioNTech', 'protectingmypatients', 'protectingme', 'protectingmyfamily', 'GPNs']",Negative
1231,"Thank you @GOVUK 
For ensuring #Scotland recieves both the #PfizerBioNTech &amp; the #Oxford #AstraZenica #Vaccine… https://t.co/2VD0SI9uLp","['Scotland', 'PfizerBioNTech', 'Oxford', 'AstraZenica', 'Vaccine']",Negative
1232,My aunt got her second shot of #PfizerBioNTech vaccine today! Nice news for Nollaig na mBan as this she is one of t… https://t.co/URGUPO4R0R,['PfizerBioNTech'],Positive
1233,Delighted that I got the first dose of the #PfizerBioNTech #CovidVaccine yesterday at Glasgow Royal Infirmary despi… https://t.co/kdcnJoyu54,"['PfizerBioNTech', 'CovidVaccine']",Positive
1234,"Very good news within reach!#Moderna, 2nd highly effective vaccine after #PfizerBioNTech, has just been given a gre… https://t.co/lGVzvMfmrY","['Moderna', 'PfizerBioNTech']",Positive
1235,"Gifts better passed on:

First the donkey and than we will see ...

#ThreeMagi #vaccine #PfizerBioNTech #Moderna https://t.co/SRADMGML9L","['ThreeMagi', 'vaccine', 'PfizerBioNTech', 'Moderna']",Positive
1236,"@JanetEBaldwin @UKChange It’s totally against all the #PfizerBioNTech manufacturer’s advice as well , so ppl who ha… https://t.co/Ek7I7JEi3C",['PfizerBioNTech'],Negative
1237,The vaccine is rolling out. Time for a new hope on this year. #Pfizer #PfizerBioNTech #PfizerVaccine #vaccine… https://t.co/nBvEfBzrHi,"['Pfizer', 'PfizerBioNTech', 'PfizerVaccine', 'vaccine']",Positive
1238,"2nd delivery of pfizer Covid19 vaccs potentially 1050 doses to be delivered in 72hours
#PfizerBioNTech #COVID19 https://t.co/6I8exaEEO5","['PfizerBioNTech', 'COVID19']",Negative
1239,Very honoured to have been one of the first Medical Scientists in UHW to get the #PfizerBioNTech vaccine (you have… https://t.co/6yK6dLHBUt,['PfizerBioNTech'],Positive
1240,Day 2 @UHW_Waterford #peervaccinators hard at work  #PfizerBioNTech medical scientist @HourihanJ &amp; nurse/vaccinator… https://t.co/xdwCWCXxp3,"['peervaccinators', 'PfizerBioNTech']",Negative
1241,"#BioNTech #Pfizer #PfizerBioNTech   ""Deaths in nursing home residents after coronary vaccination"" ""On Tuesday 5 Jan… https://t.co/SzI3jV3u9b","['BioNTech', 'Pfizer', 'PfizerBioNTech']",Negative
1242,#PfizerBioNTech vaccine was reported as being 95% effective (not your chance of staying Covid-free after vaccinatio… https://t.co/4IyUQUBuwB,['PfizerBioNTech'],Positive
1243,@spencer68 @freddiesayers @unherd @redouad Possibly logistical problems with #PfizerBioNTech special requirements?… https://t.co/yH6xQ62Rm2,['PfizerBioNTech'],Positive
1244,"Portuguese woman dies two days after getting Pfizer covid vaccine | Daily Mail Online 

#COVID19 #PfizerBioNTech  https://t.co/uadUAKo6wz","['COVID19', 'PfizerBioNTech']",Negative
1245,"Sanna Elkadiri, a nursing home worker from #Eindhoven becomes the first person to receive #PfizerBioNTech vaccine a… https://t.co/4aPpydDlhx","['Eindhoven', 'PfizerBioNTech']",Positive
1246,I just felt a little prick! 😀 #CovidVaccine #PfizerBioNTech #COVID19,"['CovidVaccine', 'PfizerBioNTech', 'COVID19']",Negative
1247,Vaccinated! #CovidVaccine #PfizerBioNTech 🙏😷 https://t.co/MfTUqlABUS,"['CovidVaccine', 'PfizerBioNTech']",Negative
1248,"#pandemia #RABIAclínica :
#pfizerBioNTech #tRumpVACCINE #DEADLY or 
#reTRUMPlicans #zombies #zombieslovers 

FOR GO… https://t.co/n99bmn5ucC","['pandemia', 'RABIAclínica', 'pfizerBioNTech', 'tRumpVACCINE', 'DEADLY', 'reTRUMPlicans', 'zombies', 'zombieslovers']",Negative
1249,"#igottheshot #vaccine#2 Thanks #PfizerBioNTech - done for my patients, my family, my neighbors, my community.… https://t.co/KR0kKyAZ6K","['igottheshot', 'PfizerBioNTech']",Positive
1250,"#mRNAvaccine #PfizerBionTech
#Moderna #schedule
#KatalinKarikó
Injection:
PfizerBionTech→day1 and 21
Moderna→day1 a… https://t.co/1ERKzwEPZa","['mRNAvaccine', 'PfizerBionTech', 'Moderna', 'schedule', 'KatalinKarikó']",Negative
1251,i did it y'all!  the silver lining to a shit-tastic day.  #vaccinated #covid #PfizerBioNTech #ThisIsOurShot https://t.co/Y8SDBbcQw3,"['vaccinated', 'covid', 'PfizerBioNTech', 'ThisIsOurShot']",Negative
1252,"Vaccine update.  12 hours after the second dose of #PfizerBioNTech vaccine I developed fever, chills, myalgia, head… https://t.co/1uBSlLa939",['PfizerBioNTech'],Negative
1253,"@TurnbullWhitby  guess who got their 1st vaccine today of the #PfizerBioNTech 

So far so good! No side effects!",['PfizerBioNTech'],Positive
1254,"Had my COVID-19 vaccine on Friday 💉 and experienced most of the side effects #COVIDVaccination #PfizerBioNTech 
- h… https://t.co/8zGRzftQWM","['COVIDVaccination', 'PfizerBioNTech']",Positive
1255,"@medusanewsfeed people need to remember this before they take this vax.
#PfizerBioNTech",['PfizerBioNTech'],Negative
1256,"https://t.co/7l7cA4Rp0H
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.… https://t.co/o3MznSK7ol","['PfizerBioNTech', 'vaccines']",Negative
1257,".@antonioguterres 
#Iran Khamenei’s ban on the purchase of #PfizerBioNTech  #COVIDvaccines is a… https://t.co/DQBoT5zTfK","['Iran', 'PfizerBioNTech', 'COVIDvaccines']",Negative
1258,"@Maryam_Rajavi-#Iran
Khamenei’s Red Crescent announced a ban on the import of 150,000 #PfizerBioNTech #vaccines.Thi… https://t.co/Dajkd4Z7sl","['Iran', 'PfizerBioNTech', 'vaccines']",Negative
1259,"#COVID19 

#PfizerBioNTech shot may defeat new variants, study shows 
#pakustv #NYC #healthcare #GlobalGoals… https://t.co/6SD5Hb30kU","['COVID19', 'PfizerBioNTech', 'pakustv', 'NYC', 'healthcare', 'GlobalGoals']",Positive
1260,GOT MY SECOND DOSE!!!!! #Pfizer #PfizerVaccine #PfizerBioNTech #PfizerCovidVaccine #COVID19 #CovidVaccine https://t.co/UxKmd6dC7H,"['Pfizer', 'PfizerVaccine', 'PfizerBioNTech', 'PfizerCovidVaccine', 'COVID19', 'CovidVaccine']",Negative
1261,"I really want to take the #COVID19 vaccine.
I just hope I won't be offered the #PfizerBioNTech one.
Numbers got rel… https://t.co/iGc03aopIc","['COVID19', 'PfizerBioNTech']",Positive
1262,"Over-85s to receive Covid-19 vaccine letter
#Coronavirus #PfizerBioNTech #Moderna https://t.co/5G9gSsgCAq","['Coronavirus', 'PfizerBioNTech', 'Moderna']",Negative
1263,"Stay safe, get vaccinated 💉 #covid19 #vaccine #PfizerBioNTech https://t.co/AIsDJ7Q0ii","['covid19', 'vaccine', 'PfizerBioNTech']",Positive
1264,"Fantastic epi report on allergic rxn following #PfizerBioNTech #CovidVaccine #publichealth
@CDCMMWR @CDC_NCEZID doi… https://t.co/4O8CMJDLVB","['PfizerBioNTech', 'CovidVaccine', 'publichealth']",Positive
1265,And the second dose is done!! #PfizerBioNTech #SouthernCalifornia https://t.co/jlnPSxqvur,"['PfizerBioNTech', 'SouthernCalifornia']",Negative
1266,2nd dose complete!! #PfizerBioNTech https://t.co/nJ2z9KDiaJ,['PfizerBioNTech'],Positive
1267,Meanwhile in pandemic news my mum got her her first dose of the #PfizerBioNTech vaccine. For which I am tremendousl… https://t.co/dWNaxmNxGY,['PfizerBioNTech'],Positive
1268,It's V-day today! Flat Eric gets his #COVID19 vaccine today. #vaccinations #coronavirus #PfizerBioNTech… https://t.co/WkNkg57jFV,"['COVID19', 'vaccinations', 'coronavirus', 'PfizerBioNTech']",Negative
1269,Just Recieved the Covid Vaccine! First step on the road to getting back to some normality!😁🇮🇪👍🇮🇪👍 #PfizerBioNTech… https://t.co/15zFN4E4Ig,['PfizerBioNTech'],Positive
1270,"Dose 1 of the #PfizerBioNTech vaccine @christianacare. 

#MaskUpDE https://t.co/o51NSRQJGd","['PfizerBioNTech', 'MaskUpDE']",Negative
1271,"As a frontline NHS worker I gladly received my first #PfizerBioNTech vaccination today @HullHospitals.
I’d urge eve… https://t.co/zDvsfmZwap",['PfizerBioNTech'],Positive
1272,"I got my first jab of #PfizerBioNTech vaccine on the eve of 2021. I chose to keep my apprehensions aside, trust the… https://t.co/aDcnor3FFr",['PfizerBioNTech'],Positive
1273,"✅ #PfizerBioNTech #CovidVaccine #2 

My heart aches after yesterday’s tragedy, but I don’t feel a thing from this s… https://t.co/loDOD4x1kQ","['PfizerBioNTech', 'CovidVaccine']",Negative
1274,I’ve just had my first dose of #PfizerBioNTech vaccine and in the words of Tony the Tiger ‘I feel greeeaaat!’ @HullHospitals #thankyou,"['PfizerBioNTech', 'thankyou']",Positive
1275,"When I had my #PfizerBioNTech vaccine yesterday, I asked the #nurse about the #OxfordVaccine she said it would most… https://t.co/lQFtzNofZH","['PfizerBioNTech', 'nurse', 'OxfordVaccine']",Negative
1276,"Covid Vaccine: Is it Halal or Not?
#COVID19
#coronavirus #PfizerBioNTech
#AstraZeneca

https://t.co/JGyEhC63xF via @TheClarionIndia","['COVID19', 'coronavirus', 'PfizerBioNTech', 'AstraZeneca']",Negative
1277,I got the vaccine! #COVID #VaccinoAntiCovid #VaccineDay #PfizerBioNTech https://t.co/Z4TbKvZu92,"['COVID', 'VaccinoAntiCovid', 'VaccineDay', 'PfizerBioNTech']",Negative
1278,Got the #PfizerBioNTech vaccine !!,['PfizerBioNTech'],Negative
1279,#NSTworld Roughly one in a hundred thousand people who received the #PfizerBioNTech #Covid19 #vaccine have had seve… https://t.co/5nLXzx5mPL,"['NSTworld', 'PfizerBioNTech', 'Covid19', 'vaccine']",Negative
1280,In trying to explain mRNA vaccines I have decided it’s like 3D printing from your cells. #PfizerBioNTech #modernavaccine #WearAMask,"['PfizerBioNTech', 'modernavaccine', 'WearAMask']",Negative
1281,I just received my 1st #PfizerBioNTech #vaccine for #COVID19 tonight ⁦@MayoClinic⁩. I hesitated to join the #selfie… https://t.co/gHmS3qB23g,"['PfizerBioNTech', 'vaccine', 'COVID19', 'selfie']",Negative
1282,Second #COVIDVaccine in my arm! Yay!!  Thank you #PfizerBioNTech  ⁦@macroliter⁩ ⁦@EMERL9⁩ https://t.co/0pXOhoboTR,"['COVIDVaccine', 'PfizerBioNTech']",Negative
1283,Our team are getting their Covid-19 vaccinations. Have you had yours? #Covid19 #NHS #PfizerBioNTech #StaySafe… https://t.co/MP8v534Oj1,"['Covid19', 'NHS', 'PfizerBioNTech', 'StaySafe']",Negative
1284,@LBC #vaccination just btw  Germany examined the efficacy of stretching time beween #PfizerBioNTech injections &amp; co… https://t.co/BSRjMIqz3K,"['vaccination', 'PfizerBioNTech']",Negative
1285,"#PfizerBioNTech dose 2: ✅ 
So far I’ve not become ill or had any significant side effects, although the photo compa… https://t.co/lWsMmVYAyR",['PfizerBioNTech'],Negative
1286,"#PCR + 2 ANY VIRUS PASSED LONG AGO in2 HUMANS : #RABIES #RABIACLÍNICA 
#PfizerBioNTech #tRUMPvaccine… https://t.co/FKIJXm5dNf","['PCR', 'RABIES', 'RABIACLÍNICA', 'PfizerBioNTech', 'tRUMPvaccine']",Negative
1287,First dose of the #PfizerBioNTech vaccine ✅ Delighted to have gotten it ahead of my final clinical placement! Massi… https://t.co/GyqeUT4rmO,['PfizerBioNTech'],Positive
1288,Thanks #PfizerBioNTech https://t.co/aFv5e6Q9Ap,['PfizerBioNTech'],Positive
1289,Early study suggests #PfizerBioNTech #vaccine appears effective against mutation in new #coronavirus variants thoug… https://t.co/S3n8wh2cWg,"['PfizerBioNTech', 'vaccine', 'coronavirus']",Positive
1290,Fully vaccinated! #PfizerBioNTech #CovidVaccine #COVID19 https://t.co/RQOXwBLEWF,"['PfizerBioNTech', 'CovidVaccine', 'COVID19']",Negative
1291,"Got my second #PfizerBioNTech shot ⁦@VUMChealth⁩, and this memento.

Can’t wait until all my family, friends, and p… https://t.co/3xB1ArCqkB",['PfizerBioNTech'],Negative
1292,Vaccine 💉 #2 #PfizerVaccine #PfizerBioNTech and crazy busy at the vaccination centre this afternoon https://t.co/HMecUCe8aB,"['PfizerVaccine', 'PfizerBioNTech']",Negative
1293,I am not afraid of vaccines because I believe and trust in science #PfizerBioNTech #COVID19vaccine https://t.co/GQs81ByKUO,"['PfizerBioNTech', 'COVID19vaccine']",Positive
1294,"If true, awfully good news:  https://t.co/nwRSy7eFMQ #CCPVirus #WuhanVirus #coronavirus #COVID19 #mutantcovid #vaccines #PfizerBioNTech","['CCPVirus', 'WuhanVirus', 'coronavirus', 'COVID19', 'mutantcovid', 'vaccines', 'PfizerBioNTech']",Positive
1295,"First dose of the #PfizerBioNTech vaccine today💉

Glad to see medical students included the rollout as we’re just a… https://t.co/XDTKoVoOTx",['PfizerBioNTech'],Positive
1296,"Dearest American Friends,

#NO 2 #tRumpVACCINE
#PfizerBioNTech
#rabies #RABIAclínica.:
#ENCEFALOMIELOSIS
#NOcure &lt;=… https://t.co/XuqMX1IfYz","['NO', 'tRumpVACCINE', 'PfizerBioNTech', 'rabies', 'RABIAclínica', 'ENCEFALOMIELOSIS', 'NOcure']",Negative
1297,"For safety of everyone in my orbit—I, my loved ones, &amp; strangers who walk by me outside—today I got #pfizerbiontech… https://t.co/d3UnmODDOk",['pfizerbiontech'],Positive
1298,"@UIPharmacy 

Phew!

Glad it's the end of the week!

Busy with the #PfizerBioNTech vaccine plus helping people with… https://t.co/OWNGl07OGt",['PfizerBioNTech'],Positive
1299,"@SDStatePharmacy 

Phew!

Glad it's the end of the week!

Busy with the #PfizerBioNTech vaccine plus helping people… https://t.co/z3UYULAQyV",['PfizerBioNTech'],Positive
1300,Me taking all three COVID vaccines to become immortal #vaccinations #Moderna #PfizerBioNTech #AstraZeneca https://t.co/QJdU8DJFiy,"['vaccinations', 'Moderna', 'PfizerBioNTech', 'AstraZeneca']",Negative
1301,Soooo I finally get to shoot my shot! #COVID19vaccine #PfizerBioNTech https://t.co/w6MUOovDuF,"['COVID19vaccine', 'PfizerBioNTech']",Negative
1302,"So relieved to hear my 84 year old father has recieved his second dose of #PfizerBioNTech #vaccines
He will be… https://t.co/PVbtwLhdPW","['PfizerBioNTech', 'vaccines']",Negative
1303,"Why people keep dying after getting the #PfizerBioNTech Vaccine?

One in US, one in Portugal and also one in Norway… https://t.co/j9hGaSkclU",['PfizerBioNTech'],Negative
1304,"The team here have already vaccinated 3,000 patients with the #PfizerBioNTech #vaccine and they have another 1,000… https://t.co/TYQELqr4YT","['PfizerBioNTech', 'vaccine']",Negative
1305,Just had my first #PfizerBioNTech covid vaccine! #StayHome,"['PfizerBioNTech', 'StayHome']",Positive
1306,Grateful to have received the 2nd installment of the #PfizerBioNTech COVID-19 vaccine. Feel great &amp; ready to take o… https://t.co/5B4Og4sNJZ,['PfizerBioNTech'],Positive
1307,"Proud and grateful to be fully vaccinated! #COVID19Vaccine #igottheshot Thank you, @UMiamiHealth #PfizerBioNTech… https://t.co/61lo5b9iW5","['COVID19Vaccine', 'igottheshot', 'PfizerBioNTech']",Positive
1308,Some good news to end the week.👇🏻💉🧬🦠#COVID19 #Vaccine #PfizerBioNTech https://t.co/peIhXSmNd3,"['COVID19', 'Vaccine', 'PfizerBioNTech']",Positive
1309,"Just found out as a #PfizerBioNTech study participant, I was in the vaccine group. I have seen no side effects and… https://t.co/CHKCnnBZ4D",['PfizerBioNTech'],Negative
1310,"New study suggests #Pfizer vaccine is effective against #coronavirus mutation

#COVID19 #vaccine #PfizerBioNTech… https://t.co/PV36vrQMp8","['Pfizer', 'coronavirus', 'COVID19', 'vaccine', 'PfizerBioNTech']",Positive
1311,"95% protected
100% grateful to science and scientists
200% recommend you get yours!!
#igottheshot #PfizerBioNTech https://t.co/N3tVgbgY0M","['igottheshot', 'PfizerBioNTech']",Negative
1312,"Immensely grateful to be able to receive my first dose of the #PfizerBioNTech vaccine today, right after my husband… https://t.co/pIsLyqKoCk",['PfizerBioNTech'],Positive
1313,Huge planned winter rollout of #vaccine will be done using only #AstraZeneca and #PfizerBioNTech for now despite to… https://t.co/PeXpPOEIJ1,"['vaccine', 'AstraZeneca', 'PfizerBioNTech']",Positive
1314,Great Uncle (90 yrs old) had his second #PfizerBioNTech jab yesterday and in a few weeks it will be fully working. Science is incredible.,['PfizerBioNTech'],Positive
1315,Got my vaccine today!#COVIDVaccination #PfizerBioNTech https://t.co/SF9vX1kZB1,"['COVIDVaccination', 'PfizerBioNTech']",Negative
1316,So privileged to be administering the #PfizerBioNTech  vaccine @IOWNHS monumental day #nhs #COVID19 https://t.co/1Jtef1TuwR,"['PfizerBioNTech', 'nhs', 'COVID19']",Negative
1317,Delighted to get the first part of the vaccinee complete 💪💪💪💪 #PfizerBioNTech #CovidVaccine #super https://t.co/esbYDJyXYd,"['PfizerBioNTech', 'CovidVaccine', 'super']",Positive
1318,LONDON (Reuters) - #PfizerBioNTech #COVID19vaccine appeared to work against a key mutation in the highly transmissi… https://t.co/2WsprST6sf,"['PfizerBioNTech', 'COVID19vaccine']",Positive
1319,"Dose 2, 15 hour update: I woke up with a sore arm, otherwise doing well. #PfizerBioNTech",['PfizerBioNTech'],Negative
1320,"Very grateful 🙏 
Received my #PfizerBioNTech Covid-19 Vaccine today. Well done to all my peers in… https://t.co/0g7s4ArseH",['PfizerBioNTech'],Positive
1321,"#PfizerVaccine #PfizerCovidVaccine #PfizerBioNTech #Pfizer 
#vechain #vefam #crypto #cryptocurrency… https://t.co/hWA5PobFv0","['PfizerVaccine', 'PfizerCovidVaccine', 'PfizerBioNTech', 'Pfizer', 'vechain', 'vefam', 'crypto', 'cryptocurrency']",Negative
1322,Kicks off with an interesting discussion on the 3 week vs. 12 week gap between doses of the #PfizerBioNTech vaccine… https://t.co/j6fA8f7s5M,['PfizerBioNTech'],Positive
1323,"India coronavirus death toll reaches 150,606 #India #CoronavirusPandemic #AstraZeneca #PfizerBioNTech #COVID20… https://t.co/dq0D6YiZp1","['India', 'CoronavirusPandemic', 'AstraZeneca', 'PfizerBioNTech', 'COVID20']",Negative
1324,@StephenMangan @JonathanPieNews Is the vaccine local? #PfizerBioNTech https://t.co/3oKFBCfy8g,['PfizerBioNTech'],Negative
1325,"Don't take any #vaccines like #PfizerBioNTech #Moderna . There will be Nuremberg trial.  Over the past 10 years ,… https://t.co/Qcqd44uinq","['vaccines', 'PfizerBioNTech', 'Moderna']",Negative
1326,"Australia’s vaccine approval:
#AstraZeneca 
#PfizerBioNTech
And now, #Moderna
Remember: frontline workers and the v… https://t.co/ZE8M7v3IEk","['AstraZeneca', 'PfizerBioNTech', 'Moderna']",Negative
1327,"#PfizerBioNTech, Moderna and AstraZeneca #vaccines could be rolled out early next year. We asked experts to explain… https://t.co/XhMRrGHAre","['PfizerBioNTech', 'vaccines']",Negative
1328,"""Early data from #PfizerBioNTech shows its vaccine appears to work against certain #COVID19  variants""  https://t.co/T8nekCeqaW","['PfizerBioNTech', 'COVID19']",Positive
1329,Very grateful for the opportunity to receive my first dose of the #PfizerBioNTech vaccine this morning at… https://t.co/DAd5UwEAoz,['PfizerBioNTech'],Positive
1330,"#PfizerBioNTech #CovidVaccine dose 2 update 💉

24 hours in

Arm soreness was worse than first dose ~12 hours post i… https://t.co/s6NtB9sC7X","['PfizerBioNTech', 'CovidVaccine']",Negative
1331,On 30/12/20 @BorisJohnson made the decision to delay the 2nd #PfizerBioNTech dose in the UK in the effort to get mo… https://t.co/qnMaGAcDqC,['PfizerBioNTech'],Negative
1332,"@EADT24 No and nor should #humanity #PfizerBioNTech #modernavaccine 
#savehumanity","['humanity', 'PfizerBioNTech', 'modernavaccine', 'savehumanity']",Negative
1333,@uhd COVID-19 vaccine done ✔️ Fast efficient service from the vaccine team Bournemouth site. Thank you so grateful #vaccine #PfizerBioNTech,"['vaccine', 'PfizerBioNTech']",Positive
1334,"@DrSimonHodes @drphilhammond @NikkiKF @trishgreenhalgh @annita_mcveigh #PfizerBioNTech
Anecdotally, all our staff w… https://t.co/nq7D1ZmPRJ",['PfizerBioNTech'],Negative
1335,#History in making. Thanks everyone who made it possible starting from scientists in #PfizerBioNTech down to the lo… https://t.co/9UKSbV8gKO,"['History', 'PfizerBioNTech']",Negative
1336,"#COVID19 #PfizerBioNTech #CovidVaccine received this morning! 💉🦠

Needless to say, I'll still be making sure I foll… https://t.co/tkzo1WpVrg","['COVID19', 'PfizerBioNTech', 'CovidVaccine']",Negative
1337,"Update on my #covid-19 #pfizerBioNtech vaccine given yesterday @HullHospitals - my arm is very slightly sore, but n… https://t.co/eMSCQTdwYg","['covid', 'pfizerBioNtech']",Negative
1338,So #PfizerBioNTech vaccine is effective against the South African variant of #COVID19 is #AstraZeneca’s vaccine eff… https://t.co/CtOtqwuiuf,"['PfizerBioNTech', 'COVID19', 'AstraZeneca']",Positive
1339,@GMB @kategarraway Give the same (Stanley Johnson) vaccine service to all vulnerable groups now. #BioNTech #PfizerBioNTech,"['BioNTech', 'PfizerBioNTech']",Negative
1340,"08/01/2021 
Feeling blessed and grateful to be eligible for the #PfizerBioNTech vaccine. Protecting my family frien… https://t.co/skFTtEmQ67",['PfizerBioNTech'],Negative
1341,"EU doubles COVID vaccine deal with Pfizer to 600 million doses
#COVID19vaccine #europeanunion #EU #pfizerbiontech
https://t.co/A1eURu0puy","['COVID19vaccine', 'europeanunion', 'EU', 'pfizerbiontech']",Negative
1342,"#Pfizer Study Suggests Vaccine Works Against Virus Variant https://t.co/Cj4W0wpPfF
#PfizerBioNTech 
#COVID19 https://t.co/RduD0XmcGD","['Pfizer', 'PfizerBioNTech', 'COVID19']",Negative
1343,Just remember this when choosing your Coronavirus vaccine... #oxfordastrazeneca  or #PfizerBioNTech?… https://t.co/4FpwwDUEVV,"['oxfordastrazeneca', 'PfizerBioNTech']",Negative
1344,I just got vaccinates. #FlattenTheCurve #COVID19italia #vaccinationCovid #PfizerBioNTech @EMEUNET https://t.co/5U8SmDYKdf,"['FlattenTheCurve', 'COVID19italia', 'vaccinationCovid', 'PfizerBioNTech']",Negative
